"Format","AIM CSV File"
"Venue","Izumiootsu"
"Vehicle","_OF-25"
"User","iida"
"Data Source","AIM Data Logger"
"Comment","飯田コース３周"
"Date","08/02/25"
"Time","15:30:21"
"Sample Rate","50"
"Duration","75.155"
"Segment","Lap 2 - 1:15.155"

"Time","Distance","STL_RR","STL_RL","STL_FR","STL_FL",
"Time","Distance","STL_RR","STL_RL","STL_FR","STL_FL",
"sec","km","V","V","V","V",
"","","1","2","3","4",

7.080,0.088,1.630859,1.625976,2.908935,2.304687
7.100,0.088,1.625000,1.619141,2.903076,2.340820
7.120,0.089,1.623535,1.617432,2.901611,2.349853
7.140,0.089,1.669433,1.645752,2.884033,2.379150
7.160,0.090,1.680908,1.652832,2.879638,2.386474
7.180,0.090,1.694580,1.650879,2.895263,2.378662
7.200,0.090,1.697998,1.650391,2.899170,2.376709
7.220,0.091,1.681396,1.635742,2.888427,2.404052
7.240,0.091,1.677246,1.632080,2.885742,2.410888
7.260,0.092,1.724121,1.670166,2.798828,2.504638
7.280,0.092,1.735840,1.679687,2.777099,2.528076
7.300,0.093,1.784668,1.729492,2.724365,2.575927
7.320,0.093,1.796875,1.741943,2.711181,2.587890
7.340,0.093,1.803711,1.752685,2.661377,2.652344
7.360,0.094,1.805420,1.755371,2.648926,2.668457
7.380,0.094,1.824951,1.773926,2.562988,2.745605
7.400,0.095,1.829834,1.778564,2.541504,2.764892
7.420,0.095,1.817139,1.785400,2.524902,2.764892
7.440,0.096,1.813965,1.787109,2.520752,2.764892
7.460,0.096,1.776855,1.774414,2.546142,2.737549
7.480,0.096,1.767578,1.771240,2.552490,2.730713
7.500,0.097,1.769531,1.784912,2.545654,2.734619
7.520,0.097,1.770019,1.788330,2.543945,2.735595
7.540,0.098,1.800293,1.815674,2.551758,2.698486
7.560,0.098,1.807861,1.822510,2.553711,2.689209
7.580,0.098,1.824463,1.828369,2.554687,2.623779
7.600,0.099,1.828613,1.829834,2.554931,2.607422
7.620,0.099,1.829590,1.852295,2.538330,2.605469
7.640,0.099,1.829834,1.857910,2.534179,2.604980
7.660,0.100,1.820068,1.875488,2.536133,2.613769
7.680,0.100,1.817627,1.879883,2.536621,2.615967
7.700,0.101,1.807861,1.867187,2.539551,2.613037
7.720,0.101,1.805420,1.864014,2.540283,2.612304
7.740,0.101,1.803467,1.860107,2.533447,2.614258
7.760,0.102,1.802978,1.859131,2.531738,2.614746
7.780,0.102,1.807861,1.857178,2.525879,2.627441
7.800,0.102,1.809082,1.856689,2.524414,2.630615
7.820,0.103,1.804199,1.853760,2.529297,2.618896
7.840,0.103,1.802978,1.853027,2.530517,2.615967
7.860,0.103,1.771728,1.828613,2.567627,2.569092
7.880,0.104,1.763916,1.822510,2.576904,2.557373
7.900,0.104,1.747314,1.811767,2.602295,2.537842
7.920,0.104,1.743164,1.809082,2.608642,2.532959
7.940,0.105,1.787109,1.841308,2.546142,2.593506
7.960,0.105,1.798096,1.849365,2.530517,2.608642
7.980,0.105,1.841064,1.876709,2.476806,2.661377
8.000,0.106,1.851807,1.883545,2.463379,2.674560
8.020,0.106,1.859619,1.895263,2.464355,2.663818
8.040,0.106,1.861572,1.898193,2.464599,2.661133
8.060,0.107,1.852783,1.903076,2.465576,2.639648
8.080,0.107,1.850586,1.904297,2.465820,2.634277
8.100,0.107,1.830078,1.907226,2.474609,2.612793
8.120,0.108,1.824951,1.907959,2.476806,2.607422
8.140,0.108,1.808349,1.909912,2.516845,2.565429
8.160,0.108,1.804199,1.910400,2.526855,2.554931
