"Format","AIM CSV File"
"Venue","Dunrop"
"Vehicle","OF-24"
"User","kukihara"
"Data Source","AIM Data Logger"
"Comment","20久木原スキッパ4回目5.5sくらい"
"Date","08/25/24"
"Time","15:10:41"
"Sample Rate","50"
"Duration","149.238"
"Segment","Lap 1 - 2:29.238"

"Time","STL_RR","STL_RL","STL_FR","STL_FL",
"Time","STL_RR","STL_RL","STL_FR","STL_FL",
"sec","V","V","V","V",
"","1","2","3","4",

7.800,4.686279,4.980468,1.134033,3.645019
7.820,4.691650,4.980468,1.137451,3.652344
7.840,4.699707,4.980468,1.142578,3.663330
7.860,4.702270,4.980468,1.114380,3.662903
7.880,4.707031,4.980468,1.062012,3.662109
7.900,4.706604,4.980468,1.043213,3.658264
7.920,4.705810,4.980468,1.008301,3.651123
7.940,4.704956,4.980468,1.017700,3.647278
7.960,4.703369,4.980468,1.035156,3.640136
7.980,4.702941,4.980468,1.053955,3.641845
8.000,4.702148,4.980468,1.088867,3.645019
8.020,4.702575,4.980468,1.099548,3.649719
8.040,4.703369,4.980468,1.119385,3.658447
8.060,4.704223,4.980468,1.092895,3.658020
8.080,4.705810,4.980468,1.043701,3.657226
8.100,4.704528,4.980468,0.994141,3.649109
8.120,4.702148,4.980468,0.902100,3.634033
8.140,4.699157,4.980468,0.875610,3.621643
8.160,4.693603,4.980468,0.826416,3.598633
8.180,4.689758,4.980468,0.820862,3.590088
8.200,4.682617,4.980468,0.810547,3.574219
8.220,4.680480,4.980468,0.821655,3.570373
8.240,4.676513,4.980468,0.842285,3.563232
8.260,4.676086,4.980468,0.861938,3.565796
8.280,4.675292,4.980468,0.898437,3.570556
8.300,4.674865,4.980468,0.904419,3.573547
8.320,4.674072,4.980468,0.915527,3.579101
8.340,4.673645,4.980468,0.912109,3.579956
8.360,4.672851,4.980468,0.905762,3.581543
8.380,4.673278,4.980468,0.902344,3.582397
8.400,4.674072,4.980468,0.895996,3.583984
8.420,4.674926,4.980468,0.888733,3.583557
8.440,4.676513,4.980468,0.875244,3.582763
8.460,4.676513,4.980468,0.860718,3.580200
8.480,4.676513,4.980468,0.833740,3.575439
8.500,4.675781,4.980468,0.825317,3.571045
8.520,4.674072,4.980468,0.805664,3.560791
8.540,4.671875,4.980468,0.810791,3.558960
8.560,4.666748,4.980468,0.822754,3.554687
8.580,4.666748,4.980468,0.808105,3.552856
8.600,4.666748,4.980468,0.773926,3.548584
8.620,4.664917,4.980468,0.733276,3.541260
8.640,4.660644,4.980468,0.638428,3.524170
8.660,4.656616,4.980468,0.614624,3.512451
8.680,4.647216,4.980468,0.559082,3.485107
8.700,4.645019,4.980468,0.574097,3.479980
8.720,4.639892,4.980468,0.609131,3.468017
